PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,IID,Population,SEX
-7.3479896,26.70427,-21.300081,7.7214885,2.442387,0.22321384,0.02857027,0.30611637,-1.4454511,-0.7107707,0.79595673,0.89998317,2.2228062,-0.3048249,0.44798675,0.13062426,-1.2218144,1.4717581,2.3434122,0.08506431,0.26227662,0.14103621,0.12338739,-0.45118445,-2.1309233,2.400133,-1.0121034,-2.1071513,-1.5758964,1.2151403,-1.2929465,1.1582763,-6.564591,2.3653178,2.9765968,-0.8645695,1.9159732,1.32793,-0.3023369,0.70017177,0.80781686,1.2400881,2.23379,3.654713,7.06276,-3.4546502,-0.6019164,1.6673117,2.195042,-0.39780512,NA10839,CEU,2
-8.157299,28.250847,-21.677114,7.218826,2.1558356,0.0052578645,-0.8407978,-0.2624443,-1.2986418,-1.1738607,0.1736082,0.1836428,-1.146512,-0.18694961,-0.7067408,1.458446,-0.48685095,0.96522874,-1.1237328,-0.45177087,0.6553324,0.2034915,0.8890396,1.4356322,-1.0835041,-0.68560976,-1.1261449,1.35994,1.0879323,-1.9236549,1.0715173,0.08004332,0.25657347,0.7560654,3.1343846,0.09851034,-0.23538713,0.47162142,-0.6710808,-0.0861059,0.6056845,0.88887805,-1.7704983,-0.12295539,-0.6775707,-1.5579262,2.1434815,0.8391335,-1.7855326,-0.45293322,NA07055,CEU,2
-7.244626,27.918291,-22.219404,7.46189,2.3635974,-0.31591177,0.4860313,0.8346291,-2.1583092,-0.7733105,-0.28231972,0.9803555,1.4513365,-0.8387525,0.78361976,-1.4836233,0.8760908,-0.78999096,0.94721115,0.38636398,-0.7043527,-2.8235252,-0.4739008,-1.1407628,0.24949953,-0.43605384,0.1852223,-1.2337743,-0.71674824,2.096112,-1.0012525,-0.8279535,1.1747189,0.920813,-0.9712253,-0.5841448,-0.8019014,-0.4298468,2.1637917,-0.3740595,0.5441778,-0.9140059,0.014375511,0.18150595,-1.6927072,2.0644195,-0.2965297,-1.8275065,0.7202404,-0.3258916,NA12056,CEU,1
-7.742046,28.94115,-22.645397,7.0754905,2.2930775,-0.54996127,0.5052366,0.052982796,-2.0383332,-1.4144422,-0.9506297,0.06460329,1.3712926,0.83989584,-1.9632294,-2.3290126,-0.4036604,-0.8049863,-0.6279726,4.090996,-1.1384486,-3.69392,-4.0348754,-1.4351983,3.0930681,-2.3301914,-0.57897,2.9182456,-2.586603,-1.2265313,-1.0530626,3.89883,-1.2043602,-2.2848575,4.44356,-1.1526868,-1.3973019,-2.470802,3.9340076,1.6985446,-4.8348036,2.3744836,-3.7127059,5.4333344,-1.5882734,3.0598938,0.79633945,1.4643136,-2.667115,-0.2922597,NA10863,CEU,2
-6.697851,27.810673,-22.044436,7.7379746,2.6453838,0.0970557,-0.29120624,0.49411884,-1.055344,-0.06831488,0.064444266,1.6904421,-2.22854,-1.5810249,-0.78872377,1.7086074,0.98653615,1.8746628,-1.2194786,1.7855644,1.2947202,2.8885267,-1.7896296,-0.36467236,-1.5704092,0.30001757,-1.6250299,0.90026754,1.4572775,-1.0346041,-1.1849616,2.1834671,0.7593812,1.8853363,0.98161954,-0.95900774,2.0457215,-1.3963933,-1.3083863,0.5958412,-0.16445604,0.30765608,0.6487315,2.6435425,-2.3340664,-5.221077,5.8279114,-0.18551777,1.8513954,0.1455769,NA12145,CEU,2
-8.274989,28.023228,-21.78204,7.7299113,1.901349,-0.11062705,0.27816716,-0.34135112,-1.279919,-1.0054455,0.6563114,0.4175977,0.060963497,-0.36314055,0.08000778,0.31725183,0.1023021,-1.1142985,3.284072,-2.0109396,-1.9486324,1.9314234,2.8121989,1.7628013,-1.278923,-0.19387016,4.1680913,0.97987646,0.3959573,2.4003618,5.25969,-4.0284967,1.9301447,4.0241437,-2.8080792,4.8721094,-5.514219,-0.30968434,-0.31492367,-2.135392,4.43867,-0.46765518,-2.90234,-2.867633,0.04466236,-2.663671,2.3420248,-2.7852366,-2.1441095,1.1331674,NA12814,CEU,1
-7.413438,28.330723,-22.147247,7.679211,1.9307531,-0.7751517,-0.33038017,0.6573303,-0.62261546,-0.18627937,-0.62142175,-0.45289314,1.1173999,-2.5371575,-1.9972736,-0.8924445,0.111739874,-3.221916,1.144733,1.7639399,-0.07940045,-1.0393124,-5.3528485,-5.7154856,-1.054406,1.4587582,-2.7635982,3.5672805,-0.21417163,-6.1884813,-0.09321159,0.5789403,-7.350422,-2.5039978,-3.1799097,5.9709744,2.2927682,3.6515613,-1.0606779,3.9235938,-5.0229,-4.340286,-3.262137,-3.8114047,4.177458,3.41808,-1.379147,-5.0210185,6.309251,5.1033697,NA10847,CEU,2
-7.275666,27.794285,-22.344746,7.7760787,2.2030795,-0.60695136,0.2585939,0.5495385,-2.066104,0.0121486075,1.1571065,1.4305859,2.3912017,0.5771863,1.7567385,0.3882821,-0.517821,1.0556448,2.3365312,-0.062016405,0.7746498,-0.12601043,-1.6265632,-1.0149072,-2.277878,1.5442998,-0.043189537,-1.661857,-1.7121636,1.4146806,0.64129734,0.5873219,-5.0006833,0.64044327,3.4849555,-0.35641482,0.742876,1.8101746,-1.2165966,0.047609083,0.9268973,0.9691259,0.25181413,3.7834125,5.7234063,-2.3326633,0.7141535,1.7093066,3.1163933,0.07905345,NA12006,CEU,2
-6.6375837,27.505543,-21.730755,8.182375,2.8200386,-0.9149971,-0.9922609,-0.8510747,-0.90774214,-0.6791863,-0.58794856,-0.034715172,-0.7263878,-1.2226237,-0.7809772,-1.6789633,0.5927335,-0.69836336,-0.22270823,-1.8559809,3.018561,1.0634806,-2.5440056,-2.057691,-1.4792551,0.9855717,-2.4399595,-0.3743138,0.5244635,-1.6098384,-3.1834788,-1.3862945,-0.5526672,-3.7202046,-2.8580883,-0.9889528,5.659705,-3.7672677,-1.8842362,-1.7976143,-0.4747523,1.4664333,-0.4496983,-2.7188993,0.9107282,0.94246024,-1.0138829,1.3872802,1.4705908,-3.0919158,NA12763,CEU,2
-6.954945,27.614065,-21.667791,7.2164297,3.393043,0.3145301,-0.67217,0.37655756,-1.2992855,-0.6462543,-1.87252,-0.8927068,-0.6320336,0.42676172,0.3023407,-2.860973,1.6893545,-0.40369734,-2.0680768,0.23284186,3.6686485,-1.1812104,0.9040054,-1.5549545,3.2513163,-2.6962879,2.4249914,0.1728026,0.5699099,1.7751861,-0.44709033,2.2732112,2.2550256,-4.1848226,2.889289,-4.793248,-0.9947788,0.23899153,-0.9755013,4.5521736,-1.134558,-0.05708741,2.444375,1.486827,-0.5040729,-1.3171353,1.1193566,2.072849,0.41010597,2.8504722,NA07357,CEU,1
-7.033277,27.679037,-21.512207,7.5029597,2.159828,0.32957208,-0.8516358,-0.07394725,-0.86843747,-0.068226285,-0.7214929,0.5028818,-1.0379963,-2.4610622,-0.06243902,0.12735341,-0.5004941,1.6723379,-2.0466933,1.5556484,2.6644602,1.6607287,-2.2323468,-0.67001027,-0.82522464,-1.7464386,-1.581881,-0.30224165,1.2221726,-3.6928668,0.7567903,0.19094375,0.06589264,0.46424505,3.1089265,-3.564889,1.3024507,0.5409271,-4.6117196,0.49339238,0.44544637,1.7774559,-0.4442479,2.3166008,-0.95005757,-6.3304086,6.068951,3.1211553,2.3328588,1.6123852,NA12144,CEU,1
-6.2395325,27.252659,-20.57671,7.860814,2.3220994,-0.6095874,0.40345868,-0.6307415,-1.1018461,-0.84797823,0.0074764313,0.6703859,0.67763156,1.670805,-0.22240527,-1.8758236,-0.068656586,0.76461154,0.4292489,-2.4005446,-2.0413198,-1.3503716,-2.4692056,-1.256598,1.0792114,-2.2839952,2.9510922,-3.12015,0.18899506,-2.5004175,-2.3534234,-0.69612145,-4.848882,-0.32857913,-1.8350872,-1.3779821,-1.1708906,0.99288,-0.2804636,1.0407087,-1.479858,-4.826705,-4.089104,1.0638764,-2.8321035,1.1037748,-2.080434,1.9471455,-2.5150762,2.9456651,NA10831,CEU,2
-6.8156953,26.725702,-21.216064,7.4381433,3.2691169,-0.11954162,0.17531134,-1.2863333,-1.4465908,-0.8887879,-0.54539096,0.23246877,0.52620065,0.3560513,0.62380713,-1.2048006,-0.68573684,0.46240324,-1.2049352,3.4252324,2.3324652,0.11525422,-2.7957933,-2.545817,3.305375,0.19283779,3.019892,0.7825411,0.81972396,2.8689222,2.7592692,-3.8837657,-0.31454453,-0.5551114,0.65787756,-3.5838566,-1.1393621,1.6470422,-0.76217365,2.381474,3.6747973,-3.8647811,0.23135349,0.77038103,-3.891395,-0.20706993,-0.25148445,-3.0223827,-0.94179285,1.2156315,NA07000,CEU,2
-7.878306,27.904724,-22.177368,6.9686804,2.1508172,-0.2371599,-0.41422653,-0.8206101,-2.6472247,-1.0842974,0.038079042,-0.2872939,-1.0230931,1.0445105,-0.6267416,1.5764512,0.46659312,-1.122018,-1.0767099,-0.2876551,0.015584506,0.1971585,-0.054088313,1.1321591,0.79106194,2.5946925,1.5134919,-1.2282563,0.62734425,-0.7180236,1.6614965,1.5901245,2.7962644,-0.42513365,-1.3405986,-0.82418966,-1.0921217,1.388393,0.32033417,-2.787628,-1.1565564,2.7927704,0.29327112,-7.732699,-0.106518865,-0.030675903,0.9342528,-3.514148,-1.81113,0.45160306,NA11832,CEU,2
-7.0450697,27.044874,-22.34365,7.000707,1.9026626,-0.49670002,-0.7505118,0.39465883,-1.2874495,-0.82644135,0.6320764,-0.55669874,0.8176249,-1.3667604,-0.56299156,-1.6372133,-0.1650363,1.5937274,2.309844,1.9685208,0.47644916,1.8541087,-0.77991915,-5.035022,4.014318,2.5347793,-1.4009451,-1.8321099,-3.6318038,7.935503,0.5924017,1.5805117,1.3223594,1.6914155,2.4371605,1.5811766,-0.9032811,-1.5072157,1.1691319,-0.66523546,1.170142,-3.0755494,-2.3179986,0.8547959,-0.15686311,-0.8992146,1.838874,3.2974296,1.818869,-1.983404,NA06991,CEU,2
-7.4850316,26.94157,-19.607014,6.9393854,2.0388918,-0.48013392,-0.4250603,-0.22081797,-1.2603247,-1.1934661,0.56448,-0.79264766,-0.8446524,-0.8425316,0.29969501,-1.7357835,-0.10922147,-1.7363123,0.9140013,0.6829015,-0.74438405,-3.7313843,-3.1203861,-1.2128623,-2.5799334,0.80038464,-1.9283022,-0.50494766,1.624646,-2.5219817,0.16247065,0.4637409,-3.5590568,-0.77834964,1.9447714,-2.0509984,4.4808183,3.0979648,-3.2514513,-0.75303596,-1.7978832,2.584076,-1.43825,0.8866615,1.777467,-2.7387178,5.416359,2.4957542,-4.246525,-3.3298748,NA11840,CEU,2
-8.050109,27.497696,-21.73902,7.5963454,2.4963124,-0.18230939,-0.8373081,-0.4560268,-1.026015,-1.046835,0.2146333,0.60698503,0.34007478,0.09797066,0.47831014,0.24323486,0.06899815,-1.7522992,3.6427288,-3.350248,-2.5668788,-0.33128527,0.96749717,1.6683735,-1.5047522,0.21386658,2.8456154,1.6567001,3.3182902,-0.19742987,5.171179,-2.5543358,-1.0936928,5.107096,-1.7185962,4.287936,-5.1448536,1.7412118,0.24276584,-1.5931813,1.3640635,0.104039155,-3.6660817,-4.7863255,0.36587822,-3.3996572,2.9367359,-3.2712717,-3.4980068,1.2646309,NA12802,CEU,2
-6.583268,26.123867,-20.936592,7.562506,2.2880151,0.45072526,-0.93502676,-0.676779,-1.6705315,-1.1999059,0.49616626,-0.99203706,0.27066565,0.10382522,-0.9722924,0.8944293,0.82847077,1.9559221,-0.80575645,-2.5585623,4.5722666,-2.55228,-2.5590696,0.15129629,-2.439067,-0.25842923,0.29684916,-1.1816387,-0.047012202,-0.27982062,-0.3298033,-0.97297794,-1.0592661,2.8701417,-5.3475676,3.1928544,2.3129826,-1.2414846,4.7755065,-1.611838,4.216294,2.1861567,-0.51986176,-0.5243686,-1.4943151,0.8365246,-1.3339537,-6.7971473,-4.1213818,3.202285,NA12761,CEU,2
-7.1925344,28.01154,-22.436766,7.3939395,2.2654037,0.043998558,-0.5019589,-0.88356876,-0.36859775,-0.41044578,-0.52688926,0.8459256,-0.6108031,-0.5336293,0.50395894,0.0049132733,0.12838681,-2.0343342,-1.0893968,1.4455801,0.17565735,-1.4121113,-2.057972,-2.2466242,1.459929,-1.5892745,-1.899994,-0.31013367,0.1484159,-1.1944292,-1.799706,0.79977024,5.108836,-2.225365,1.9240791,-3.341989,2.2577996,-1.7180916,-0.9247881,0.94893926,-0.2791343,1.5550966,0.20235829,-1.2515694,-1.9882957,-0.4570513,1.2893,-0.83533823,-2.5921028,-2.1185992,NA10830,CEU,1
-8.1528,27.411936,-21.37215,7.2530484,2.7125328,-0.30952182,-0.40958685,-0.075431675,-2.1514456,-1.5274976,-0.31092015,-0.44632807,-0.73843324,3.8052895,-2.1247687,2.8437564,1.4934298,-1.7975127,-1.6178832,-0.76766384,-0.61469895,2.334708,3.662395,3.1893494,2.124695,2.1664975,0.92202044,-1.4000418,0.6329569,-0.96478367,0.5857506,2.1515875,3.2615879,-0.14578299,-1.2776314,1.6103001,-2.1829364,2.8495123,-0.13214055,-1.3666443,-2.5805848,4.653525,0.025418092,-8.5110855,-1.7951063,1.2113575,1.7371382,-5.9121666,-2.030011,1.0057892,NA10855,CEU,2
-6.8761716,26.20764,-21.824686,6.8422017,2.1295204,-0.3270158,0.45375144,0.2685895,-2.5783522,-1.104666,-0.25265822,-1.6226337,0.9598402,-1.1626434,1.2651793,-1.9034961,-0.9074528,-0.37793,-1.9181793,3.3086567,0.9483668,0.5630921,-0.5890365,-0.13129692,1.358983,1.5549686,2.2676623,2.2061834,1.9533336,4.0332465,1.77714,-2.4949663,0.07845171,0.32281387,2.8589814,-5.2761793,-2.805972,3.5812669,-1.1992065,2.8336792,3.0424092,-2.0556982,1.2942683,3.5425022,-3.5847552,-0.25090638,-0.86807203,-4.4301314,2.484616,1.3064392,NA06994,CEU,1
-7.402652,27.759722,-21.01708,7.385889,2.6834986,0.004406614,-0.6547136,0.30005112,-1.3455002,-0.65488344,-0.00011327215,0.20625485,-0.67940027,-1.2343454,0.43113598,-0.3074215,-0.0042845947,-0.34196103,-0.22325704,-3.000115,3.197226,-0.9029011,-1.2979143,-1.2007937,0.7947121,-2.1689117,1.2912822,-0.33398134,-0.15793972,0.58793944,0.979997,-0.8604614,0.16255414,-0.2949001,-0.6686378,-1.7781382,0.24853589,1.8828603,-1.4166107,1.4002855,2.4030447,-1.0031544,-1.6641173,-0.36871174,-0.94812495,-0.9249917,-0.020471498,2.2849858,0.878061,-0.60146415,NA11993,CEU,2
-7.0012574,26.482027,-21.600264,7.725945,1.7992632,-0.0887934,0.63607097,0.63486785,-1.0959964,-1.1317939,-0.100724556,0.58893293,1.7120225,0.9543453,-0.95246,0.06078994,1.1665157,-0.46941674,-0.5081076,-0.08241602,0.64314586,0.17372099,-2.5843751,1.0062822,-0.13579379,0.6413414,2.995164,-3.9460099,1.2077916,-3.7955258,5.113512,-1.4497842,-0.7351549,-1.8471756,0.5605744,2.6728096,-0.9513852,8.741248,-3.7171588,2.7661166,-2.1783166,-2.5566885,-1.7562455,-1.7900192,-0.37177676,1.7820882,-3.7420697,-1.0669088,1.1516829,-1.2156007,NA11995,CEU,2
-7.263143,25.978157,-20.43574,6.7909527,2.912962,-0.79275703,-0.6838037,0.56047046,-0.37936094,-0.7461924,-1.6005466,-0.6959592,-0.25668108,-1.6906573,-0.23328976,-0.36535355,-1.3681961,-2.0591712,-1.6684,1.3336184,0.1134966,1.328697,1.5122609,4.013262,-0.7471749,-4.741405,-0.9749078,0.16017881,1.2110437,-1.660851,2.574549,1.5429288,6.475597,1.3824551,3.511013,2.8320715,-1.3385924,-0.6960494,-4.737179,5.000716,-0.6736663,2.2061777,1.6517328,2.7885797,1.4453212,0.46805656,2.8020072,-4.990643,2.1136303,-2.6782143,NA12891,CEU,1
-7.626551,27.957968,-21.638567,7.402856,2.1281207,0.01514772,-0.11113031,0.2232897,-1.2873586,-1.831684,1.6004356,0.6239417,-1.418648,1.1822363,-0.12571883,1.3907065,0.81349796,0.41138923,1.9364595,1.1488546,-0.19649075,1.166718,3.2620668,1.4748238,5.4179935,1.2704381,2.1967826,-4.1244473,-0.7395971,1.970958,-2.9268596,2.0190887,1.2206147,-0.8971053,4.9759727,6.1212034,-4.143306,-0.4293898,5.355308,-2.7302597,1.8516583,2.4536479,-4.4908714,-3.560004,0.16846783,0.27978572,2.6922774,3.2544172,-3.837926,1.2797502,NA12864,CEU,1
-7.629184,27.383608,-21.756569,7.0570216,3.7988868,-0.33314335,-0.12952399,0.38473707,-1.3464307,-0.99950296,-0.09463756,-1.5083685,-0.7553084,0.8357322,0.349342,0.11179143,-0.70716524,1.1614379,1.0238374,1.621266,2.83095,1.2361635,-0.28948504,1.4076017,3.6145728,0.9073003,1.0813106,0.9946352,0.18959478,1.3574119,-2.8427281,0.76376367,-0.9424691,1.3189551,1.1184436,-3.6786685,0.11707893,-0.42188957,0.26153928,-2.7148254,-1.9780484,5.0908227,-1.046024,0.7559394,2.8870053,-1.8234893,-2.7641196,1.7602897,-2.6136806,3.2563167,NA12751,CEU,2
-7.240505,26.960087,-21.506638,7.599352,2.4743824,-0.18923377,-0.88448316,0.22880667,-1.8761773,-2.3991668,-0.05847902,0.60922045,2.5055597,2.291316,-1.0950431,1.4408767,0.67471266,0.5207605,-0.066624805,0.28083587,-1.6058255,1.952096,-0.7364152,2.7040377,-0.95762444,0.8846352,2.982682,-5.5793915,1.8468655,-5.2030497,5.7395005,-3.6516244,-2.435761,-0.28579733,3.2087693,4.3580995,-1.7159299,10.909301,-4.8458776,0.61405927,-5.4891043,-3.8237402,-2.349161,-3.2204726,1.6010677,1.2325906,-4.7475247,-1.1706365,3.3819892,-0.24850328,NA10861,CEU,2
-7.2550516,26.797312,-22.190548,7.6617107,2.2274523,0.29411072,0.29561064,-0.6288973,-1.0847328,-0.6316301,0.5600767,0.5801478,1.5448799,0.25056076,0.16424835,0.044408266,-0.12077038,1.6356007,1.4105974,-0.7033104,0.13240986,-1.0360596,-0.062184907,-1.4874754,-2.0636988,2.5183551,-1.832088,-2.0009136,-1.1429256,-0.004862289,-2.2322576,2.235775,-4.567745,2.9550893,0.9565101,-0.52410924,1.4095025,0.22222383,0.1182178,0.923426,0.5026978,0.82326823,3.3437786,2.530396,4.398489,-1.9034082,-1.2573311,1.0663949,0.44018784,-1.4783715,NA12005,CEU,1
-7.1676683,29.340542,-22.796059,7.121514,2.050695,0.025016544,0.14733453,-1.0512973,-2.243542,-1.3766837,-0.039939832,0.010407304,0.27817675,0.065806516,-2.503991,-1.8242071,-0.29317582,-1.3454899,-1.0085108,2.6723757,-0.91199344,-2.3271928,-3.035528,-1.2088858,1.09275,-3.03315,0.30011857,1.6666787,-0.9589231,0.25661772,0.098197415,1.735209,-0.5577456,0.31064454,2.272569,-1.0098424,-2.3380663,-1.0809509,0.7194185,0.47249076,-3.1427786,1.6812464,-1.9948134,4.053432,-0.020128163,0.9199977,0.3094707,-1.9252262,-2.8611088,-1.0441563,NA12234,CEU,2
-6.954261,28.3507,-21.369606,7.022196,3.398115,-1.8789265,0.0063431794,-0.4279136,-1.8831395,-1.2364825,-0.25375524,-0.52374256,-0.53019106,1.062958,-1.136156,-0.07226931,0.13164817,1.307861,-0.56217456,0.289208,-0.5191905,-0.89094305,1.537333,0.03024271,4.873529,-0.6504082,0.60930294,0.34798992,-1.6681511,3.665475,-3.2168226,1.603938,2.2759159,-2.1644506,-0.37010735,-3.9641173,1.3980176,-1.8839926,0.9217052,1.4541852,0.6041592,0.37592316,2.0351417,-3.33326,-1.5638804,0.13231419,-0.14542183,2.1917567,-3.0052688,4.1263957,NA07345,CEU,2
-6.613685,27.207207,-22.016687,7.143234,2.9850085,-0.2899895,0.34697565,-1.0046314,-1.9292592,-1.070208,-0.407221,-0.7717868,1.6054617,-0.79678303,1.5095677,-2.0148497,-1.2829399,0.438071,-2.1234438,4.33616,2.2231588,1.1601154,-2.1721687,-1.6003656,3.6770136,0.9287261,3.4292982,1.3385638,0.6605081,4.740176,3.8057837,-4.3656893,-0.4446077,-0.22618365,2.560034,-4.2198863,-3.4187472,4.0847063,-1.3695853,2.3732927,4.773651,-5.005104,1.3155879,2.7818525,-4.8770294,0.15189545,-1.4152927,-5.421311,1.0125178,2.543725,NA07029,CEU,1
-7.7168064,27.76907,-22.425594,8.441255,2.4278088,0.08786186,-0.27917823,0.33645907,-2.0239038,-1.0401348,0.08312829,-0.029213058,0.78976667,-1.2639244,-1.2231101,-0.73024863,-1.4480555,0.59674364,1.3260456,2.1448324,0.89737993,-1.3681865,-0.19453974,3.530244,-0.532225,-2.3442948,-3.7584555,0.06900072,1.1904225,-3.4620728,2.389069,-0.6283089,3.3003263,-1.470102,3.348857,1.1784822,0.6209581,1.2372617,-4.48956,3.3054268,-0.08410111,0.42174703,-1.2641845,3.5888119,0.36694387,1.9329473,4.2270417,-6.4529886,1.0569922,-3.2676957,NA12892,CEU,2
-7.0507298,27.89132,-22.25909,7.332911,2.8374932,0.056831624,0.6735092,0.0027089147,-1.5798165,-0.95989156,0.23436113,-0.3376736,2.4154687,-2.8542633,-0.69317347,1.2445334,0.052544937,1.0582433,-0.19958664,-0.59061295,3.3855362,1.7471331,2.0116951,1.1537719,-3.6235766,0.1807404,-1.5899895,3.579372,2.911105,-2.2817495,1.4161284,1.3427906,-7.619458,5.2293377,1.4897653,-0.9924504,-0.041190535,0.515244,-3.4430332,1.746701,0.118712746,-0.283328,1.5975568,2.3523526,1.603182,-0.41052788,0.17344725,3.42203,-2.3270986,-0.13887994,NA12248,CEU,1
-6.595855,27.814573,-21.986456,7.8748627,2.6731932,0.43872574,-0.49218324,-0.29316178,-0.98773086,-0.33658323,-0.3317266,0.90344733,-2.3022346,-2.5333734,-0.54846823,1.2464837,0.06415719,3.2222185,-2.6205583,2.2066667,2.5581698,2.8824017,-2.2131298,-0.6749237,-1.2810007,-0.5132294,-2.5149043,0.24984935,1.6531303,-3.9472873,0.11532549,1.7249106,0.36313915,2.3280666,3.6699018,-3.5191092,3.2833977,-1.1481427,-5.0544863,0.3785759,-0.7760698,0.68691003,0.6161,2.6757421,-2.0736032,-7.8484874,9.002825,2.8106718,1.5980021,1.0371089,NA10846,CEU,1
-7.727728,27.368841,-21.18947,7.2287045,3.3331182,-0.025274243,-0.56408226,-1.05409,-1.0762726,-2.1348019,1.5926338,0.87731665,-1.1908098,-0.21495785,2.338852,3.533149,-3.4771016,0.058888778,-2.3814385,5.5422807,-7.766248,3.6298351,19.782618,8.916936,0.86687833,0.10573793,-3.4737172,0.65075666,0.11755998,-2.821977,-2.8427956,-0.29406032,-0.5997035,4.5546985,3.1185977,3.3077555,1.1649975,-1.0414244,2.565884,0.4742376,-3.8453503,-3.3772175,4.0990868,-0.27572653,-4.2105603,4.454918,-1.8057367,1.0202647,1.1588811,-1.8902944,NA12801,CEU,1
-6.863054,28.135046,-20.834349,7.27246,2.7343373,-0.45989043,1.1490953,0.5629817,-1.3553436,-1.5964017,1.8676507,0.3660037,-0.58073765,-1.2217946,-0.4524203,0.23659243,1.4963806,0.48444846,0.69161844,0.40722686,0.42375758,0.51205146,1.8777621,1.8081831,3.8529887,1.8063399,2.1906726,-3.004919,-2.6913033,0.09444754,-1.6676149,0.5581826,-0.0022817613,-0.6482158,3.0664794,4.0461216,-3.1043556,-0.6442195,3.4651744,-2.0186899,2.6983771,1.2358941,-2.138347,-3.986325,-0.7783132,-0.047082227,2.310226,2.0699086,-2.897738,1.1459641,NA12872,CEU,1
-6.94984,27.02008,-20.562567,7.7556577,2.9079838,0.029733403,0.38911566,-0.5680663,-0.79560345,-0.8941268,-0.30750743,-0.030697681,0.6904491,0.8672049,0.03973562,-1.3868897,-0.2867842,-0.09721371,1.9206104,-1.4137187,-1.25378,-1.5737464,-1.3331022,-1.1201925,-0.624892,-2.1434608,0.04134499,-2.6207166,1.0562241,-2.7905111,-1.5317887,0.846528,-3.258439,-1.5177381,-1.594433,-0.80130774,-2.1269276,1.6731247,-0.15025374,0.9934575,-1.1870362,-1.8673023,-2.5694067,2.387172,-2.0011737,0.2868648,-2.6954446,-0.29507568,-1.7093128,1.7941155,NA12155,CEU,1
-6.96258,27.191162,-22.116762,7.1689286,2.011087,0.106816284,-0.18001315,0.19389927,-0.78451926,-0.5986147,0.9729322,-0.9658207,0.90601367,0.18344508,0.44124565,-1.4959736,-0.23395243,0.48235166,2.0225482,0.8220095,-0.521372,0.39664373,0.9930571,-2.5890546,3.195073,2.665504,-0.38252795,-3.4431515,-1.6754738,5.132549,2.2566483,-0.20722093,1.8139287,0.8112208,0.06441591,1.9559581,-1.2237513,0.6479668,2.5469494,-0.3928308,0.7479701,-0.7538439,-2.742953,-0.010440163,-0.3328501,-1.0158355,1.8913641,0.8044766,-0.43216035,-1.1617751,NA06993,CEU,1
-7.320122,26.946976,-20.986946,7.152973,2.621412,-0.39531672,0.47810325,-0.3823907,-1.8670689,-0.93373036,0.065983705,1.1506795,0.2733775,1.4578422,-0.19775122,-0.5190246,-1.1058466,0.3167983,-0.8574143,0.33557495,-0.9825998,0.88669086,-0.88354546,0.7390862,-1.9092518,-0.7169718,-1.7568177,-1.4887645,-0.8514276,5.0510364,3.1299021,2.7319748,0.5214894,-2.9393866,2.2650108,1.8933052,-3.2541263,-0.6369818,-1.3915614,3.0238252,-0.71931255,-0.2748385,0.27782217,2.6048715,1.9396052,-0.75467783,0.21096465,3.209974,-1.2809819,0.17134647,NA11830,CEU,2
-7.6565895,26.67716,-21.549587,6.8303933,3.0687885,-0.93247104,-0.57985073,1.1143736,-1.2606981,-0.93821484,0.47019407,1.1395731,-0.9640276,0.26899496,0.58799636,0.26523927,0.24432899,0.2619702,-0.0646565,0.2267045,-0.28100753,-0.59427583,-2.2265255,-1.018063,0.9027241,-0.43522373,0.56480825,-1.0247056,2.6796882,-0.16584387,0.18108965,0.9257548,-0.8289159,0.53256017,-0.14429651,-2.8577697,2.682377,0.52103096,3.0203438,-3.6069243,0.6323838,-2.7311463,1.4922831,3.1363423,-5.5498037,1.2057363,-3.6070914,-1.2828516,4.2089024,-2.128151,NA10838,CEU,1
-7.4402914,27.162169,-22.077528,7.893131,3.268286,0.5708148,-0.19926223,0.4915796,-0.7578115,-1.013294,1.0258553,0.0807559,0.827163,-0.45741314,-1.5947104,0.9160564,0.6658272,0.60061055,0.36088333,-2.3537853,3.9774458,1.3626608,-1.1617159,-0.4387007,-3.4172723,-1.0109583,-0.44703496,1.2792364,0.74000067,-0.624668,0.6460006,-1.2173896,-2.4164474,3.2874894,0.34823632,0.5460613,-3.6331546,1.5950353,-2.7695696,0.26284432,1.057485,1.4087569,1.3747009,-0.18507959,1.05188,-1.7604837,-0.32805437,7.2901454,-1.088009,-3.828711,NA12249,CEU,2
-6.5962443,26.072739,-20.5991,7.3477817,2.5529718,0.6274006,0.28972125,-0.42086312,-0.43386838,0.21045004,0.15502253,-0.61158043,0.06398606,0.9203253,0.8659335,1.4772006,2.1631331,-1.3020375,-0.23801418,0.3675079,-1.5460691,-1.3969245,-1.3094403,-1.8397795,-1.1847271,-0.5239834,0.6292056,-0.1113338,0.43307123,-2.7350109,2.6869705,-1.159058,-2.5385559,0.99769527,0.33615687,-0.5924063,0.71075076,0.4011492,-0.7379337,-0.099346936,-1.3826724,-1.24354,-2.12154,1.0601902,-2.2210624,-1.054958,-0.43954054,-0.3845022,0.2704905,0.60367,NA12057,CEU,2
